Gene Symbol,WT_exp1,WT_exp2,WT_exp3,L166P_exp1,L166P_exp2,L166P_exp3,L166P_exp4,L166P_exp5,L166P_exp6
CDC42EP4,12.46543492,10.21203038,8.562087976,12.72641112,12.50407317,8.004041715,9.676277883,11.72880403,4.120838811
CDC42EP5,26.26767513,21.90452563,18.63979018,2.563214001,4.592827378,4.007298672,4.227942948,5.899160062,1.897566003
CDC42SE2,7.158400104,6.390505444,4.960041638,31.77391303,29.88526009,2.200943388,2.509429739,3.577664675,1.543841891
CDC5L,13.01036976,11.92282459,11.40388811,11.00015902,14.31095304,8.586919458,6.379548204,6.283418776,7.101919048
CDC73,10.12517559,9.856813287,9.812870428,13.43864901,12.8455942,9.853952435,8.095103662,9.551511274,6.420330122
CDCA3,4.189088501,3.653750866,2.994562858,27.2843168,18.83404107,13.34602713,7.913889538,9.860371913,1.923951327
CDH10,3.073746011,2.747688928,3.48347105,11.90053042,9.743788183,14.32666197,14.44261239,14.465084,15.81641705
CDH11,13.72055233,14.12902748,16.24251675,8.251809056,8.148773935,6.952350906,7.511804145,10.5065187,4.536646693
CDH13,6.741429529,6.937006931,6.155835256,19.16442819,14.66228309,12.33538014,7.427737077,10.90164839,5.674251395
CDH2,3.40422987,3.352277327,3.570904561,17.27354444,13.81984763,9.148963652,11.1114191,16.86397973,11.45483369
CDH6,5.670092389,6.522644982,12.51897679,15.50692315,14.7331957,10.50695354,8.112797812,11.54705558,4.881360059
CDIPT,12.87603596,14.01014437,16.10338799,7.577034172,5.837956367,5.845386881,6.527078112,8.15953884,13.06343731
CDK1,11.60471675,12.16293977,14.1612722,8.095134987,7.384757363,15.75615061,8.502174442,6.330011729,6.002842147
CDK11B,16.71056821,18.74433222,17.71240089,4.336098971,5.014383852,6.138607854,5.241106885,5.576637986,10.52586313
CDK12,13.81595978,13.31700128,10.33245089,8.715504468,11.84522449,10.33560286,8.045246328,5.39018405,8.202825858
CDK13,12.74974986,13.00917979,11.40443024,9.75030556,9.677492492,8.533905882,8.26634416,8.490332457,8.118259556
CDK14,16.89347126,16.39934838,13.89675225,6.027721518,6.761091388,5.882373591,7.331071189,7.399982078,9.40818835
CDK16,14.05998941,13.50031973,15.59139688,5.283590653,5.47802925,8.980827024,8.021077384,5.044525429,14.04024425
CDK17,11.69052203,12.86381013,9.504877205,6.698294127,5.602998344,8.977932274,10.38385873,9.05471989,15.22298727
CDK2,15.27867735,15.32486126,14.94185399,7.85898159,6.886490449,11.11492099,6.105295901,5.909591008,6.579327468
CDK4,8.999598474,9.105661665,9.787722586,8.908430729,6.822038994,7.660569564,9.469023102,10.10406367,19.14289122
CDK5,11.02465435,10.2910227,10.22226763,6.798061137,7.917031598,10.0365433,10.15185812,6.938056291,16.62050487
CDK5RAP1,11.40059525,11.38733261,9.58420057,8.127689514,8.680696027,9.545941887,10.13559202,7.319784259,13.81816786
CDK5RAP2,6.0635024,5.28939882,2.348040738,11.59041737,14.36035362,18.85907791,13.79039694,10.86855263,6.830259583
CDK5RAP3,12.43306537,12.58955347,10.99476277,9.168492284,7.254346585,8.711775005,8.18234019,9.360898487,11.30476585
CDK6,4.878723688,4.805962403,6.040891512,14.58955219,12.38238497,9.914132788,12.98402117,11.67519043,12.72914084
CDK7,13.30540253,13.30197273,11.95982825,5.721464072,6.936510608,10.43409085,8.064021683,5.813100807,14.46360847
CDK9,3.67958096,3.858633172,3.67307799,20.44483651,18.25430025,8.593749954,12.20796779,15.55755754,3.730295828
CDKAL1,14.25873366,12.25609357,11.28732772,9.435632929,8.309988296,10.67490367,8.530204827,6.963111962,8.284003361
CDKL5,5.333245128,4.367465252,3.92323348,16.69142136,18.56989076,12.98182695,11.30530371,12.80943154,4.01818181
CDKN1A,3.43408733,2.994886716,1.971429672,20.08967246,18.61315618,11.35091155,11.52566305,15.20335354,4.816839502
CDKN1B,10.45925442,8.796072287,6.517601741,16.89143504,15.51253131,7.139227762,9.667990974,10.77332746,4.242559004
CDKN1C,17.19660966,16.01938466,18.85830351,7.765877347,5.578120597,6.179932834,6.651619742,8.717606836,3.032544814
CDKN2A,1.306079553,1.386670164,1.53120916,16.72652496,14.16851219,10.6934576,15.54243885,19.54703794,9.098069581
CDKN2AIP,7.045898294,7.057477118,6.73128598,13.87591537,15.06287956,12.15943202,10.93366407,12.18289665,4.950550923
CDKN2AIPNL,6.261980792,5.887466371,4.165280157,18.11228354,14.57665091,12.9250402,10.85537886,13.77258914,3.443330029
CDKN2B,3.121686738,2.857572647,2.080874022,18.34637582,22.43381734,12.29836263,8.833913478,11.88742082,8.139976512
CDKN2C,14.29225698,10.68171768,12.36740905,7.334066847,5.028280799,10.68997019,11.19889773,9.578428511,8.828972208
CDNF,6.337687862,7.816637876,8.782961633,9.666338266,11.4176416,10.96015552,12.52308113,12.67223915,9.823256964
CDPF1,12.25250483,12.58238373,14.07636789,7.379721831,6.982960348,7.836310886,8.429679319,11.11149544,9.348575723
CDR2,3.263206918,3.663602815,2.85540076,19.07168862,22.11036704,10.10661469,10.99932838,13.36195962,4.567831158
CDR2L,2.130699464,2.213081447,2.683196082,15.28835182,18.58706857,12.10555751,14.8600035,16.75316141,5.378880194
CDS2,6.737034052,8.042380276,12.05963707,6.459432998,6.750132758,10.45679729,10.27751866,13.08956604,16.12750085
CDV3,6.669390318,5.469037746,5.249390037,13.60016985,15.01068059,8.499815753,11.83995243,15.16502834,8.496534929
CDYL,6.693067837,6.639330224,4.089071522,19.62914071,24.99694766,7.639443785,7.514910728,9.778261792,3.019825734
CEBPB,8.891480038,8.775761803,10.12292654,7.578247045,11.20497025,12.00894491,13.21199847,8.687035464,9.518635484
CEBPZ,11.32990882,11.02472156,11.67337583,8.858438218,11.80686008,8.72493733,7.55633341,7.803494284,11.22193047
CELF1,15.25358415,12.46382495,11.65350604,6.409421547,7.143090886,13.3728271,8.887149084,7.120082902,7.696513338
CELF2,4.633324594,4.597727651,3.066981314,11.3906297,11.67078324,17.8360171,12.52821414,10.17670493,14.09961733
CELSR1,2.587742378,3.060787403,5.225660136,7.021714659,5.73996347,18.15265172,14.03212062,11.13294723,23.04641238
CEMIP,6.518415594,7.159897278,6.817285515,10.98750311,11.46538731,12.55308213,10.5278106,9.572573509,14.39804496
CEMIP2,2.953805213,3.270129238,3.463705217,12.6882716,12.15726509,12.42275072,13.14048667,11.74237047,18.16121577
CENPB,17.95029945,18.32610889,21.16828129,3.905635573,3.816866142,6.647522605,5.099441532,5.346216526,7.739627994
CENPC,15.27055085,16.99274371,14.03906843,7.143711735,8.961702226,7.604109385,6.793647509,8.36543919,4.82902696
CENPH,15.01687275,12.86093104,8.791458984,8.427996153,8.711203193,14.03842126,8.344592535,9.108093445,4.700430638
CENPL,11.8635318,12.20646595,24.95003301,7.01641155,3.26958584,6.466701226,8.359927586,6.798303852,9.069039193
CENPP,17.37690197,17.45366608,14.88364578,8.994609359,7.050109968,7.938556196,5.160181774,4.451603142,6.69072573
CENPS,9.529718403,7.444860715,4.438208578,12.02564578,13.09686275,15.7291343,10.80299113,11.15449892,5.778079418
CENPU,18.19336764,26.62911091,24.46893239,2.057976523,3.525497797,3.472659154,2.707362349,2.152447686,6.79264555
CENPV,18.94945865,18.48735871,12.706569,6.250368697,7.560579948,6.15032055,6.139183741,4.460257317,9.295903393
CEP112,4.816433955,4.41589167,3.611050043,16.07112708,14.03669651,11.44863005,14.02624142,16.61955054,4.954378723
CEP120,15.62481027,14.45704489,13.30943199,6.540734343,5.544935485,6.852003303,7.866520521,8.3516496,11.45286959
CEP131,8.226646676,8.300688343,7.46628066,15.08237798,14.8257913,11.42929329,9.304616369,9.259357811,6.10494757
CEP135,12.46904585,10.60484659,9.389536851,8.042174196,11.60680273,13.26285465,9.463278621,8.172669414,6.988791099
CEP152,26.09626958,7.546595015,5.211002185,5.331963427,4.038437767,6.656192529,11.23199564,9.224869601,14.66267425
CEP164,3.892946779,3.241090714,2.707697056,14.52263762,16.53110055,14.47625827,14.69493291,15.42279071,4.510545393
CEP170,5.777603214,5.838030555,5.636269118,18.48108059,12.96063422,8.85622103,10.78225194,16.00926765,5.658641681
CEP170B,5.055968731,4.996125765,4.783694747,13.00354127,12.7397478,11.42147717,12.89774206,14.09208904,11.00961342
CEP170P1,6.076791177,6.235910654,6.910125234,12.15707228,11.36793341,9.288080069,13.33227418,16.71096062,7.920852376
CEP192,8.492095311,7.963348232,6.756693634,13.45273092,11.77333093,10.29170573,11.3633556,13.07037057,6.836369077
CEP250,1.942452145,1.646906736,1.534818372,8.621319901,22.76215234,15.26846334,16.74089326,17.53607556,3.946918353
CEP290,16.18097635,9.556233865,11.78866384,7.628394804,7.423045032,9.178085783,8.57020643,7.239714345,12.43467955
CEP350,5.460139862,5.152086314,4.450124182,19.58458345,19.20426387,8.519327799,9.144498789,14.17505878,4.30991695
CEP41,10.50935102,10.29614142,10.48720811,8.219783944,9.534185149,12.40080363,10.79028856,11.09773343,6.664504734
CEP43,6.478182001,6.15545536,5.430383022,18.79386276,17.35264537,8.005989126,10.46171299,12.77909278,4.542676594
CEP44,9.404245264,10.74810142,12.14201784,9.978878504,8.639678495,8.506713671,9.365325609,11.09450881,10.12053039
CEP55,8.360526142,9.268462238,8.621269112,8.050333713,8.515513523,13.14421268,12.63181188,12.43246197,8.975408733
CEP63,19.51934531,17.3225539,3.519111238,3.653667832,5.365531813,8.524084207,8.562949469,3.61153998,19.92121626
CEP78,6.390698019,8.23502273,9.75480003,8.828168119,8.910935464,11.18793642,13.79777,13.23612727,9.658541946
CEP85,7.301889142,7.837831053,11.04801028,8.109274744,10.03776949,12.30333154,12.66312671,7.593050063,13.10571697
CEP89,8.110960102,7.907731518,7.469705961,13.08533591,10.85637251,10.64919764,10.08143671,14.3429175,7.496342144
CEP97,4.657568035,3.906834142,4.185751263,16.10590211,13.84303124,11.08839211,13.28409536,17.98597371,4.942452033
CEPT1,12.43785952,11.46237997,9.689786471,5.363055473,7.476068965,13.91278207,13.43208725,4.543989113,11.68199117
CERCAM,14.77031542,19.52182505,20.90951075,4.014336403,3.489126915,4.864999361,5.470058135,6.158203025,10.80162494
CERS2,7.426981977,8.562007366,18.61522342,6.790162629,6.894932278,12.36080135,11.30008422,8.562923536,9.486883228
CERS6,18.91999416,20.83243062,20.83956411,1.33292771,2.442725649,7.356096704,5.682977258,4.4391885,8.154095283
CERT1,12.30030941,12.80031144,11.13394572,6.955203171,8.085093524,8.18348109,7.963721982,6.032147649,16.54578602
CES2,12.95860161,11.66323625,12.70594944,6.864679972,8.992856234,7.036587151,8.395715648,6.387033864,14.99533983
CETN2,12.46723826,11.23622939,8.725280199,3.602130706,5.814986373,13.56440603,11.1061709,11.28938867,12.19416947
CETN3,6.972907977,6.067974762,4.896805636,11.45754434,10.08363982,15.26216674,12.89312636,13.3052107,9.060623663
CFAP20,12.37836399,11.72955154,21.16848349,6.986222531,4.81865812,4.330594307,5.355034174,7.269716733,15.96337511
CFAP298,7.079017263,6.636660851,2.311256374,14.23079684,14.39338373,12.96488466,11.82927206,11.99549921,8.559229018
CFAP36,5.636080115,5.376461983,5.079364493,14.2051757,14.84941932,10.67289065,13.02856215,14.96358535,6.188460238
CFAP410,6.251618779,5.277016446,3.850984475,17.89952707,15.21048427,10.82810046,12.40282695,14.07045125,4.208990297
CFAP45,23.76091937,33.53856845,12.87059895,1.933099615,1.584752627,1.624245534,3.231189902,4.615155889,6.841469657
CFAP97,7.543490364,6.482731133,4.015814602,11.12529299,13.65927715,11.20802186,21.47260136,8.015013423,6.47775712
CFDP1,12.0752379,9.559295681,6.397940149,15.63662201,15.27393694,7.660723285,8.251639915,11.99312123,3.151482897
CFH,13.44062567,12.64253813,9.439728243,13.2058371,12.20163109,5.828685772,7.994202318,8.417752369,6.82899931
CFL1,11.06479351,10.71934382,11.331198,8.796050543,14.64935699,7.68726623,8.173682903,8.726865116,8.851442886
CFL2,8.377393734,7.481371676,6.732332835,6.455365198,10.40375395,16.57525902,10.78857098,10.66943228,12.51652032
CGGBP1,18.74086313,20.87480722,19.13977385,4.592604083,6.267717003,3.969353307,5.225757967,6.041092056,5.148031388
CGN,2.701361018,2.297211478,2.368870667,13.88906751,23.72305516,19.18779889,11.62381267,10.27018824,3.938634359
CGNL1,7.922777899,6.081838581,5.697666722,13.07268007,14.92370996,12.44940521,11.55546453,12.27828353,6.018173496
CHAC2,5.662190272,6.569488646,5.554344095,13.004569,11.18345287,11.6519043,14.43260745,13.81955542,8.121887952
CHAF1A,10.96903562,9.473562375,7.764492385,5.379477748,15.04643548,17.45971927,9.347030832,9.617822727,4.942423567
CHAF1B,10.12418893,9.873859269,9.677077016,8.047895064,8.904232885,15.73858487,10.9132293,9.956085476,6.764847187
CHAMP1,8.049709547,8.665275928,8.316017961,15.60298018,15.24565075,9.322871105,8.933045592,11.4356667,4.428782234
CHCHD1,8.103049181,7.962571295,12.52450097,9.086084231,10.51554398,9.540937107,10.60281064,10.78407966,10.88042292
CHCHD3,6.216443808,5.418646574,4.589458548,14.77717717,17.04721276,12.37679543,10.48969978,12.88618165,6.198384281
CHCHD6,4.965963731,4.458318935,3.579796136,16.38868839,15.86325352,13.29294646,13.04243217,11.88395767,6.524642989
CHD1,10.16529824,10.13879408,10.9945279,8.743653462,9.40076226,10.95736249,10.4162635,10.95251665,8.230821427
CHD1L,11.52330249,11.31288321,10.67127996,15.66433612,12.37535445,6.886545931,6.222482355,9.071418174,6.272397313
CHD2,9.332558858,9.952342892,8.604412717,9.797912696,13.96828679,8.569014599,8.969282044,13.81568598,6.990503422
CHD3,15.30854899,17.4927778,20.44284574,7.483605811,6.799999696,5.317687713,5.432740455,6.294858516,5.426935278
CHD4,13.59352585,14.29776393,16.44734558,6.45246594,8.375767928,8.476748612,7.179806185,7.947426402,7.229149571
CHD6,10.25617468,11.86429038,13.75414294,9.933709501,8.598624427,8.221503397,10.00369311,10.48997595,6.877885624
CHD8,11.50465965,11.75990324,10.76574367,10.69755855,10.34730804,8.322257165,7.569930748,12.30051342,6.732125522
CHEK1,7.849103778,11.07360421,8.616237588,6.930802131,8.131745304,14.35915605,10.94408698,7.503385203,14.59187875
CHEK2,15.24775378,15.31429439,12.49293787,6.454951968,6.774075713,8.732107557,7.632886215,7.842908617,9.50808389
CHERP,14.0570759,14.66218156,16.25995499,7.785227805,9.030374755,7.479047738,6.864904547,7.077238638,6.783994063
CHFR,13.39516335,10.36609619,6.581949855,10.69981156,18.1626554,7.973055669,7.894318085,7.850028676,7.076921222
CHID1,5.94525284,6.213576649,5.994477926,12.73330462,15.98438181,13.47392418,12.3001588,10.39294931,6.961973874
CHKA,11.96571451,11.12264969,10.61348511,8.648272297,8.122052891,10.74874067,8.965777093,8.340290045,11.47301769
CHKB,17.40494268,17.28936781,14.98540608,4.07656525,4.5649397,6.225864724,6.151813169,6.305247771,12.99585282
CHM,7.037348579,8.518190602,8.955052363,9.401345725,7.281884231,8.534475154,10.86486619,10.30291866,19.10391849
CHML,12.80183615,13.20654255,13.52863376,6.095145773,6.432405336,8.979936037,7.802899877,7.128449638,14.02415088
CHMP1A,8.491503881,9.469346386,11.85643754,6.329029137,11.27073013,13.35417774,10.45114849,7.76693163,11.01069507
CHMP1B,9.079742038,9.351402393,9.664411433,2.834043813,9.025731052,19.73895491,11.16891917,6.336149331,12.80064586
CHMP2A,14.60157138,14.33086836,16.72886023,4.422720991,9.949046004,8.823602608,7.376683752,6.780886294,6.98576038
CHMP2B,5.292949114,5.666658916,5.855397172,10.15615963,15.56989744,12.15058018,12.50169986,17.16892186,5.637735824
CHMP3,11.95042517,11.12345295,9.827301318,4.833383863,8.604409039,10.24548539,8.587033601,6.104824357,18.72368432
CHMP4A,9.916973468,9.66373906,10.19483075,8.676150493,7.1668377,8.895561558,12.98934608,9.962657381,12.53390352
CHMP4B,4.345081746,4.028532516,3.15671001,11.3089303,26.34294756,8.349042027,9.855241277,17.45800171,5.155512845
CHMP5,9.308751207,8.801398836,8.07251267,8.246117295,11.40701987,10.4359405,11.86157775,11.80909853,10.05758334
CHMP6,9.549454782,9.228202033,11.07695202,8.098129925,16.22563466,9.3231702,7.976308379,10.21681916,8.305328845
CHMP7,5.994230012,6.085907684,6.98160273,14.27253197,13.55627038,10.42418239,11.15709021,13.27314105,8.255043578
CHN1,17.80068697,18.0231347,16.98656298,2.017777012,3.094166109,6.304964969,5.801352493,3.803540502,16.16781426
CHORDC1,12.72141242,12.66143751,18.42120999,3.978533224,3.998962758,6.26098686,6.920537707,6.592215458,18.44470407
CHP1,12.15921102,12.8520984,10.7695426,8.028700639,7.329643364,8.706624196,8.092005996,7.708908201,14.35326559
CHPF,14.51574739,15.60139352,16.06998381,7.07890182,6.12810005,5.932926879,6.950233786,7.670886991,10.05182575
CHPF2,9.271669111,10.57028452,10.23014923,11.87828469,10.34598639,8.566990691,8.976366165,9.296789802,10.86347941
CHPT1,5.147547227,4.701015547,4.352371621,18.06490474,13.19356725,10.24678708,11.9739387,15.7418266,6.57804123
CHRAC1,9.191491838,7.776539255,6.779512216,17.47784632,13.94749733,11.23725226,9.683285966,8.723063866,5.183510947
CHST14,13.22887392,16.42710084,16.93458938,7.618191888,7.211207036,7.402672118,6.451254155,6.675133747,8.050976921
CHST15,4.576266001,4.263837919,2.263405005,25.83725555,14.54176275,7.895691587,9.390350359,15.83300068,5.398430152
CHST3,5.319610753,5.083481682,4.911507752,10.87780298,13.57424343,16.46535502,13.79110279,9.946832767,10.03006281
CHST5,3.165936488,3.875679082,59.41450212,3.953488792,2.969760027,3.252345645,3.542908443,4.507555264,5.317824141
CHSY1,12.87611665,13.85300248,21.75433017,4.155968554,4.29157006,6.344399116,7.220896168,7.697401304,11.8063155
CHSY3,15.53173868,16.55520629,19.2330829,9.607847069,1.788328865,2.201558237,2.485800216,13.96000969,8.636428059
CHTF18,14.61373056,14.87415161,14.500558,7.843683257,8.321908075,8.913719564,7.455320048,7.920026573,5.556902318
CHTOP,5.044886701,6.206585773,3.985905917,14.19100406,20.6858861,11.94042007,10.1242121,14.09256153,3.72853774
CHUK,13.7876113,16.07770811,18.82474644,3.278332126,3.326710776,5.524217679,5.6610647,5.428281113,18.09132775
CHURC1,15.39420715,16.40290078,10.54700375,3.020472505,2.797874062,6.396235558,9.588439424,3.931627584,21.92123919
CIAO1,10.18661943,10.83847839,28.46919195,4.807163058,2.926658734,7.242127027,7.853566492,6.056152325,11.62004259
CIAO2A,3.38276412,2.830077602,3.466539964,11.75033374,9.995610371,14.34704107,16.9834325,20.05847777,7.185722858
CIAO2B,6.591916972,5.514669102,3.989235893,15.87212036,13.11483868,11.81215397,13.28037655,12.97832875,6.846359718
CIAO3,11.98490866,10.74307672,9.889116917,12.04574187,9.891396862,7.351788667,8.171130416,9.783860933,10.13897896
CIAPIN1,9.028342033,9.982924822,15.11610485,7.137633208,7.32507139,7.441659885,7.565882651,7.456006465,18.9463747
CIC,6.371304316,6.289703815,6.249361762,17.24266047,14.74245099,10.00686471,10.64798417,12.96150303,5.488166736
CILP,3.592907994,4.48964547,5.066608707,15.46385397,10.92411742,9.71098305,12.47981119,21.74349772,6.528574483
CINP,14.48019745,17.89603611,24.75945606,4.225247455,2.709389908,2.726992304,3.882865757,3.352614875,15.96720008
